Institution Index,Institution,Last Name,First Name,Ph.D. Graduation Year,Ph.D. Graduate School,Research Interest,H-index,Citations,Publications,Publications Divided by Co-authors
296,Tsinghua University,Xu,Feng,2012,Tsinghua University,"Computer vision,Computer graphics",17,821,9,1.5
296,Tsinghua University,Zhang,Chao,2013,Peking University,Computer security,9,796,9,1.3
296,Tsinghua University,Yao,Hailong,2007,Tsinghua University,Design automation,19,1213,9,1.8
296,Tsinghua University,Hu,Xiaolin,2007,Chinese University of Hong Kong,Computer vision,29,4585,8,1.9
296,Tsinghua University,Wang,Xiaoyun,1993,Shandong University,Cryptography,23,6494,8,2.2
296,Tsinghua University,Liu,Yu-Shen,2006,Tsinghua University,"Artificial intelligence,Computer vision",21,1160,8,1.9
296,Tsinghua University,Li,Qi,2012,Tsinghua University,Computer security,16,1050,7,1
296,Tsinghua University,Xu,Kun,2009,Tsinghua University,Computer graphics,45,7163,7,1.3
296,Tsinghua University,He,Yuan,2010,The Hong Kong University of Science and Technology,"Embedded & real-time systems,Mobile computing",29,3529,7,1.1
296,Tsinghua University,Deng,Zhidong,1991,Harbin Institute of Technology,Computer vision,26,3891,7,1.9
296,Tsinghua University,Li,Hongbo,2009,Tsinghua University,"High-performance computing,Artificial intelligence",25,3067,7,1.2
296,Tsinghua University,Zhu,Jihong,1995,Nanjing University of Science and Technology,Robotics,25,2292,7,2.1
296,Tsinghua University,Cui,Yong,2004,Tsinghua University,"Mobile computing,Measurement & perf. analysis",36,4862,6,1
296,Tsinghua University,Wu,Ji,2001,Tsinghua University,"Artificial intelligence,Natural language processing",14,1005,6,1.6
296,Tsinghua University,Xiang,Dong,1993,Chinese Academy of Sciences,Computer networks,23,4187,6,1.5
296,Tsinghua University,Yong,Jun-Hai,2000,Tsinghua University,"Computer graphics,Artificial intelligence",24,1674,6,1.3
296,Tsinghua University,Yu,Hongliang,2006,Tsinghua University,"Artificial intelligence,Natural language processing",7,261,6,1.8
296,Tsinghua University,Zhang,Youhui,2002,Tsinghua University,Computer architecture,13,563,6,1
296,Tsinghua University,He,Fei,2008,Tsinghua University,Logic & verification,10,344,5,1.3
296,Tsinghua University,Liu,Weidong,2006,Tsinghua University,The Web & information retrieval,14,622,5,0.8
296,Tsinghua University,Li,Xiu,2000,Nanjing University of Aeronautics and Astronautics,Computer vision,18,1549,5,1
296,Tsinghua University,Sun,Lifeng,2000,National University of Defense Technology,,24,2489,5,1
296,Tsinghua University,Ren,Fengyuan,1999,Northwestern Polytechnical University,Computer networks,29,3035,find H-index and Citations from www.aminer.cn,4
296,Tsinghua University,Ye,Xiaojun,1994,Institut National des Sciences Appliquées Lyon,Artificial intelligence,12,586,"Ph.D. Graduate School not exist in idx2institution.csv, find H-index and Citations from www.aminer.cn",4
296,Tsinghua University,Yu,Hongbo,2007,Shandong University,Cryptography,13,4554,find H-index and Citations from www.aminer.cn,4
296,Tsinghua University,Zhao,Youjian,1999,Northeastern University,,15,805,"cannot find research interest, find H-index and Citations from www.aminer.cn",4
296,Tsinghua University,Li,Jianmin,2003,Tsinghua University,,19,1772,"0001, cannot find research interest",3
296,Tsinghua University,Liu,Lin,1999,Chinese Academy of Sciences,,23,3058,"0001, cannot find research interest, find H-index and Citations from www.aminer.cn",3
296,Tsinghua University,Zhao,Ying,2005,University of Minnesota,Machine learning & data mining,16,4248,"0006, find H-index and Citations from www.aminer.cn",3
296,Tsinghua University,Cui,Xuefeng,2014,University of Waterloo,Comp. bio & bioinformatics,6,68,find H-index and Citations from www.aminer.cn,3
296,Tsinghua University,Dong,Sheqin,1996,Harbin Institute of Technology,Design automation,17,1678,,3
296,Tsinghua University,Jin,Tao,2013,Tsinghua University,Artificial intelligence,10,394,,3
296,Tsinghua University,Xu,Hua,2003,Tsinghua University,,25,2225,"cannot find research interest, find H-index and Citations from www.aminer.cn",3
296,Tsinghua University,Xu,Mingwei,1998,Tsinghua University,Computer networks,27,3496,,3
296,Tsinghua University,Zhang,Song-Hai,2001,Tsinghua University,Computer vision,16,901,,3
296,Tsinghua University,Liu,Bin,1993,Northwestern Polytechnical University,Computer networks,34,4666,"0001, find H-index and Citations from www.aminer.cn",2
296,Tsinghua University,Xu,Bin,2006,Tsinghua University,,20,1794,0001. cannot find research interest,2
296,Tsinghua University,Huang,Jin,2012,Georgia Institute of Technology,Artificial intelligence,24,2523,"0002, joint PhD in GIT, find H-index and Citations from https://www.semanticscholar.org/author/Jin-Huang/84187467",2
296,Tsinghua University,Feng,Ling,1995,Huazhong University of Science and Technology,,32,3290,"Ph.D. Graduate School not exist in idx2institution.csv, cannot find research interest, find H-index and Citations from www.aminer.cn",2
296,Tsinghua University,Qin,Kaihuai,1990,Huazhong University of Science and Technology,Computer vision,14,674,"Ph.D. Graduate School not exist in idx2institution.csv, find H-index and Citations from www.aminer.cn",2
227,Peking University,Wan,Xiaojun,2006,Peking University,Natural language processing,36,5963,79,32.1
227,Peking University,Zha,Hongbin,1990,Kyushu University,"Robotics,Computer vision",43,6674,74,19.2
227,Peking University,Zhao,Dongyan,2000,Peking University,"Natural language processing,Artificial intelligence",31,3652,63,12.1
227,Peking University,Lin,Zhouchen,2000,Peking University,Computer vision,57,17963,62,16.2
227,Peking University,Sun,Xu,2010,University of Tokyo,Natural language processing,27,2603,59,13.9
227,Peking University,Chen,Baoquan,1999,Stony Brook University,Computer graphics,45,7445,58,10.1
227,Peking University,Gao,Wen,1991,University of Tokyo,Computer vision,95,43631,54,11.2
227,Peking University,Yan,Rui,2013,Peking University,"Artificial intelligence,Natural language processing",29,3925,46,8.4
227,Peking University,Li,Sujian,,,Natural language processing,33,4788,44,9.9
227,Peking University,Shi,Boxin,2013,University of Tokyo,Computer vision,21,1969,41,7.3
227,Peking University,Feng,Yansong,2011,University of Edinburgh,Natural language processing,24,2248,40,9.6
227,Peking University,Cui,Bing,2004,National University of Singapore,Databases,41,5134,36,8.2
227,Peking University,Xu,Chao,1997,Chinese Academy of Sciences,Artificial intelligence,,,36,7.5
227,Peking University,Chang,Baobao,1999,Peking University,Natural language processing,24,2535,36,8.8
227,Peking University,Xie,Tao,2005,University of Washington,Software engineering,64,14075,35,7.1
227,Peking University,Li,Xiaoming,,,Natural language processing,58,17535,34,7.3
227,Peking University,Zhang,Lu,2000,Peking University,Software engineering,48,7730,33,6
227,Peking University,Wang,Houfeng,,,Natural language processing,28,3148,33,9
227,Peking University,Sui,Zhifang,,,Natural language processing,,,32,6.7
227,Peking University,Wang,Yizhou,2005,University of California - Los Angeles,Computer vision,,,31,8.2
227,Peking University,Zhao,Huijing,1999,University of Tokyo,Robotics,33,3741,31,6.4
227,Peking University,Liang,Yun,2010,National University of Singapore,Design automation,30,2824,29,7.7
227,Peking University,Deng,Xiaotie,1989,Stanford University,"Algorithms & complexity,Economics & computation",49,10702,29,10.5
227,Peking University,Xiao,Jianguo,1989,Peking University,"Artificial intelligence,Natural language processing",28,3286,29,9.2
227,Peking University,Peng,Yuxin,2003,Peking University,Artificial intelligence,31,3630,28,11.8
227,Peking University,Zhang,Daqing,1996,Sapienza University of Rome,Human-computer interaction,66,18129,26,4.5
227,Peking University,Wang,Liwei,2005,Peking University,Machine learning & data mining,29,4232,26,5.8
227,Peking University,Zhang,Ming,,Peking University,Artificial intelligence,38,9258,26,5.6
227,Peking University,Mu,Yadong,,Peking University,"Computer vision,Artificial intelligence",25,2061,25,7.3
227,Peking University,Liu,Jiaying,2010,Peking University,Computer vision,,,24,5.2
227,Peking University,Li,Ge,2006,Peking University,"Artificial intelligence,Natural language processing",,,22,3.9
227,Peking University,Yuan,Xiaoru,2006,University of Minnesota,Visualization,29,3666,22,4.5
227,Peking University,Mei,Hong,1992,Shanghai Jiao Tong University,Software engineering,60,13226,21,4.3
227,Peking University,Duan,Ling-Yu,2008,University of Newcastle,Computer vision,,,20,3.8
227,Peking University,Zeng,Gang,2006,The Hong Kong University of Science and Technology,Computer vision,25,2834,20,4.5
227,Peking University,Zou,Lei,2009,Huazhong University of Science and Technology,Databases,26,2950,19,4.5
227,Peking University,Sun,Guangyu,2011,Pennsylvania State University,"Computer architecture,Design automation",34,5828,19,3.6
227,Peking University,Gao,Jun,2003,Peking University,Artificial intelligence,,,19,3.8
227,Peking University,Huang,Tiejun,1998,Huazhong University of Science and Technology,"Computer vision,Artificial intelligence",41,6227,19,3.6
227,Peking University,Liu,Xuanzhe,2009,Peking University,The Web & information retrieval,29,2634,19,3.1
227,Peking University,Song,Guojie,2004,Peking University,Artificial intelligence,21,2796,19,4.2
227,Peking University,Xiong,Yingfei,2009,University of Tokyo,Software engineering,27,2515,16,2.7
227,Peking University,Deng,Zhi-Hong,2003,Peking University,"Artificial intelligence,Natural language processing",27,3700,15,4.5
227,Peking University,Lin,Yibo,2018,University of Texas at Austin,Design automation,11,445,15,3
227,Peking University,Cui,Jinshi,2004,Tsinghua University,Robotics,20,1395,13,2.7
227,Peking University,Wang,Leye,2016,University Paris VI,"Human-computer interaction,Artificial intelligence",26,2294,12,1.9
227,Peking University,Wang,Yasha,2003,Northeastern University,"Human-computer interaction,Artificial intelligence",,,12,1.9
227,Peking University,Zhang,Shiliang,2012,Chinese Academy of Sciences,Computer vision,30,3959,12,3.1
227,Peking University,Guo,Yao,2007,University of Massachusetts Amherst,"The Web & information retrieval,Human-computer interaction",24,2097,11,2.2
227,Peking University,Bian,Kaigui,2011,Virginia Tech,"Artificial intelligence,Computer security,Mobile computing",28,3859,11,2.2
227,Peking University,Hao,Dan,2008,Peking University,Software engineering,27,2028,11,1.9
227,Peking University,Jin,Zhi,1992,National University of Defense Technology,"Natural language processing,Artificial intelligence",34,4940,11,2
227,Peking University,Xie,Bing,1998,National University of Defense Technology,"Software engineering,Artificial intelligence,High-performance computing",24,2176,11,1.7
227,Peking University,Huang,Gang,2003,Peking University,"Software engineering,Mobile computing",32,3458,10,1.5
227,Peking University,Hu,Zhenjiang,1996,University of Tokyo,"Databases,Programming languages,Software engineering",37,4856,10,2.9
227,Peking University,Lian,Zhouhui,2011,Beihang University,Computer vision,19,1558,10,2.5
227,Peking University,Xu,Chenren,2015,Carnegie Mellon University,"Mobile computing,Human-computer interaction",18,1973,10,1.3
227,Peking University,Guo,Zongming,1997,Peking University,Computer vision,27,2783,9,2
227,Peking University,Jiang,Tingting,2009,National Institute for Research in Digital Science and Technology,Computer vision,17,1325,9,2.9
227,Peking University,Wang,Guoping,1997,Fudan University,"Computer graphics,Computer vision,Visualization",,,9,2
227,Peking University,Yang,Tong,2013,Tsinghua University,"Databases,Machine learning & data mining",14,682,8,1.3
227,Peking University,Wang,Tao,2008,Tsinghua University,"Computer architecture,Mobile computing",19,1311,8,1.1
227,Peking University,Kong,Yuqing,2018,University of Michigan,"Economics & computation,Artificial intelligence",7,159,8,3.3
227,Peking University,Wang,Heng,1991,University of Cambridge,Computer vision,,,8,2
227,Peking University,Wu,Yunfang,2003,Peking University,"Natural language processing,Artificial intelligence",17,837,8,2.5
227,Peking University,Ying,Xianghua,2004,Chinese Academy of Sciences,Computer vision,17,1297,8,3.1
227,Peking University,Zhang,Yan,2002,Peking University,Natural language processing,14,965,7,1.8
227,Peking University,Luo,Guojie,2011,University of California - Los Angeles,Design automation,19,1248,7,1.8
227,Peking University,Xiao,Zhen,2001,Cornell University,"Artificial intelligence,The Web & information retrieval,Measurement & perf. analysis",34,5805,7,1.4
227,Peking University,Zhou,Minghui,2002,National University of Defense Technology,Software engineering,17,1134,7,2.7
227,Peking University,Tang,Zhi,1995,Peking University,Artificial intelligence,17,1344,6,1.1
227,Peking University,Tong,Yunhai,,,Artificial intelligence,10,475,6,1.3
227,Peking University,Yan,Hongfei,2002,Peking University,Natural language processing,,,6,1.2
227,Peking University,Huang,Qun,2015,Chinese University of Hong Kong,Computer networks,10,400,5,1.3
227,Peking University,Li,Hongyan,1999,Northwestern Polytechnical University,Artificial intelligence,,,5,0.9
227,Peking University,Wang,Tengjiao,2002,Peking University,Artificial intelligence,14,945,5,1.1
227,Peking University,Dai,Yafei,1993,Harbin Institute of Technology,Measurement & perf. analysis,25,2977,5,0.7
227,Peking University,Tang,Yingmin,1984,Peking University,"Artificial intelligence,Computer vision",5,122,5,1.2
227,Peking University,Chen,Xiangqun,,Peking University,"The Web & information retrieval,Human-computer interaction",19,1421,4,1
227,Peking University,Gao,Liangcai,2010,Peking University,The Web & information retrieval,16,804,4,0.9
227,Peking University,Han,Xinhui,1995,Peking University,Computer security,9,697,4,0.6
227,Peking University,Lu,Zongqing,2017,Pennsylvania State University,Machine learning & data mining,17,883,4,1.8
227,Peking University,Ma,Siwei,2015,Chinese Academy of Sciences,Computer vision,43,7373,4,0.9
227,Peking University,Sun,Jiasu,,,Software engineering,16,1317,4,0.8
227,Peking University,Wang,Yongtao,2009,Huazhong University of Science and Technology,Artificial intelligence,14,838,4,0.6
227,Peking University,Xie,Kunqing,1998,Beijing Normal University,"Artificial intelligence,Machine learning & data mining",2,496,4,0.9
227,Peking University,Huang,Jun,2012,Michigan State University,Mobile computing,11,781,3,0.8
227,Peking University,Liu,Zhihong,,,,,,3,0.6
227,Peking University,Wu,Xihong,1995,Peking University,Natural language processing,26,2900,3,0.7
